marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,19376588,R39BJ7WKRDBF4U,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,9.0,10.0,N,N,do not buy this,"I used this product for two weeks, through one battery recharge, and it no longer works. I used it for quick crumb and dust pick up, never thinking it would replace my vacuum. I paid $30.00 for it at Home Depot. I hope I will be able to return it. The customer service department of the company that markets this is difficult to reach.  I do not think anyone works there! DO NOT BUY THIS.",2005-11-19
US,17752254,R1AZ5QIV3RVBH6,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,10.0,10.0,N,N,Biggest piece of junk ever,"Got one of these for my birthday... honestly, it is nothing more than a noisy toy. Firstly, it is not very effective - you have to run the darned thing back and forth, back and forth,  especially with cat hair, laundry detergent, etc. It somewhat works on perfectly flat surfaces, depending on what you're trying to sweep, so forget tile floors, natural stone floors, door jambs. Forget using it on a rug; also gets tangled in rug fringes. Make sure you keep it level, too, or else all the mess you just swept up falls back out again. Frankly, it is much easier just to take out the dustpan and broom.",2005-11-29
US,52682153,R22OUJZ4JO9HG9,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,13.0,13.0,N,N,Terrible...,"This item is flimsy and close to nonfunctional. During its first use in what was supposed to be a quick 5-minute bathroom and kitchen pickup, the sweeper stopped working five times for unknown reasons, making it necessary to take it apart and restart each time. I will try to return it. Not recommended.",2005-12-08
US,26330924,R1XE2IZ6UO05NP,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,29.0,30.0,N,N,Battery died after 4 months!,"I liked the sweeper until the battery died after just 4 months. Won't hold a charge. Would cost about $25 to replace. That's 1/2 of what I paid for the whole unit, and no guaranty the new battery will work any better. The sweeper would be great if they put a little more quality into it. DO NOT BUY THIS PIECE OF JUNK!!!",2005-12-11
US,38768854,R3BVQQOEI9FLSU,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,49.0,51.0,N,N,A Real Disappointment,"I purchased a Swivel Sweeper, manufactured by Ontel Products, through amazon.com.  The handle broke the third time it was used.  We followed the directions in the manual, which said to send the sweeper, still on warranty, to Ontel with a check for $12.99 to cover shipping of a replacement.  When no replacement was received within a reasonable time, we called them to find out what was happening.  They could not find the package we sent to them, even though their warehouse manager signed for it. We informed Customer Service of the UPS Tracking Information, with the name of the person who signed for the package at Ontel, the manager of the warehouse. Customer Service said we should stop payment on the original check and send them another check or give them a credit card number in order for them to send us a replacement.  A stop-payment would cost us $30.   <br /> <br />In other words, they would not take responsibility for their mistake.  In view of their terrible service, I would not recommend Ontel products to anyone. <br /> <br />Other comments from customers indicate they have had similar problems with Swivel Sweeper Handles cracking or breaking. Swivel Sweepers are definitely an inferior product. <br />",2005-12-11
US,37559642,RQ8FFHAE6MPYT,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,179.0,192.0,N,N,"If I could, I'd give it a zero STAR rating!","I purchased the swivel sweeper in August of 2005.  After owning it four months, it no longer works. <br /> <br />The pole broke after 2 days of usage, and the company did replace the pole; however, it took five weeks and three emails to customer service before I had a replacement pole.  The sweeper was not used for approximately one month.  Now, after three months of using the swivel sweeper, the battery will NOT hold a charge.  To replace the battery, the Ontel company charges $15 plus $6 handling/shipping, for a total of $21.  Called the corporate offices and they said that the battery is only supposed to last 3-6 months (actually, mine lasted 3 months).  Hence, to run this stupid contraption, you must be willing to spend an extra $84 a year (4 x $21) just to keep the battery going, and that doesnt even include other parts that need replacement.  Seems to me the company intentionally made a poor quality rechargeable battery so that you'd have to keep replacing it!  That is not an ethical business practice to a consumer who is on to scams like this!  Also, they say that it runs up to 45 minutes on a single charge, but after 1 month, the battery starts to fail, and after three months, the battery holds a charge for about 30 seconds and then dies! <br /> <br />I'm not replacing my battery and giving into this corporate scam! And, I'm letting everyone I know that they'd be better off finding another cordless sweeper that holds a charge! <br />",2005-12-28
US,13482458,R3ESVBR3F04WXJ,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,4.0,8.0,10.0,N,N,Works great  for quick pick ups,"I've been reading the other reviews on this product and was a bit surprised to see so many bad reviews because i really like mine. I agree on the battery problem. It doesn't last long while using the sweeper, about 15 min. but mine's always worked again after it's been charged. I think people need to know that it works best on carpet that is like indoor-outdoor carpet. We are in the military and are stationed in Okinawa Japan, and usually base housing never has carpet, especially here because it's a tropical island and mold is a serious issue. But we have an apt on base that is newly built and they put carpet down, but it's that kind that is  indoor-outdoor carpet, you know, no padding underneath. They just roll it out and I guess glue it down, but my swivel sweeper works so so so so wonderfully on it because of the type of carpet it is. With carpet like this, where it's real close to the ground, regular vacuums just seem to throw the stuff back at your feet because they can't reach that close to the ground. But because the swivel sweeper works the way it does, it's perfect for our house. I would have given it 5 stars but the cannister doesn't hold much and has to be emptied often but i really don't mind that. It's been a lifesaver to me with the kind of carpet i have. I've not had a problem using it on my kitchen floor either.  Hope this helps!",2006-01-01
US,36256410,R39M0FRNAQJDPL,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,31.0,33.0,N,N,I loved mine at first too...  wait 3-6 months for the battery to die,"I purchased the Swivel Sweeper and loved it at first.  So darn handy, pretty powerful for a cheaply made unit.  I was happy and would have ranked it 5 stars at first...  UNTIL a couple months later when the battery failed to charge.  So I headed back to Kohls and exchanged it. <br /> <br />I was happy again, it worked great.. UNTIL 2 months later when the battery failed to charge.  What's going on?  I followed the charging instructions to the word and still it failed.  2 units.. 2 lemons.   <br /> <br />SO I am on my way to return it for good this time and as much as it kills me to do, buy a handy portable vac that I have to plug in.  I am the king of convenience and would love the Swivel if it worked, but how convenient is it when you have no power from the battery? <br /> <br />I would be curious to hear from the folks who gave this thing 4 or 5 stars.  I imagine those posts were written within a couple days or weeks of getting it.  Perhaps not, but I bet many were and now would rate it lower.... <br /> <br />Good luck.",2006-01-14
US,50451201,R8JA6798BIMFW,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,4.0,12.0,12.0,N,N,"Not a vacuum cleaner, but..","I only use my Swivel Sweeper to clean around the cat litter box and for small clean ups.  It's not like a heavy vacuum, but I didn't expect it to be.  As for the battery, I've had one for four or five months and have only had to recharge the battery once.  I just gave one to my daughter for her dorm room.  She couldn't use a vacuum because she's physically handicapped-they're just too heavy.  She loves it.  As for the price and shipping, I bought mine at Bed Bath & Beyond for about $30, with no shipping.",2006-02-16
US,31950959,RHSF9WT1B8NN5,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,3.0,7.0,8.0,N,N,ok...,"The first one we received literally worked for about 4 minutes, then completely died.  I feel like the replacement one is going to die in the future as well (the motor sounds like it is working way too hard), but it gets the job done for now.",2006-02-28
US,39359716,R34JGS1NZ75UR5,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,7.0,10.0,N,N,VERY Disappointed,"I received this product as a Christmas gift.  It worked great after the initial battery charge and I really loved it.  But, after the 2nd charge it started stopping after less than 1 minute of use.  Took it apart, cleaned all the bristles, recharged the battery, it still would not work for longer than about 30 seconds.  I sent it back.  Waited 3 weeks for a new one.  After the first charge it worked great.  But now after the 2nd charge this one won't work either!  Please do not waste your money, this product is defective.",2006-03-12
US,34932133,R1GMY23WHCNVQF,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,4.0,7.0,9.0,N,N,Very Handy,"A very handy device! Works great for stray cat litter, around pet bowls, stairs, and other minor messes. Works wonderful on my bathroom rug as my regular vacuum tends to suck it up and get caught. My only complaint is that it collects hair in the bristles and is a major pain to clean, but other than that it's wonderful.",2006-03-15
US,37804354,RVWCRPLKUCF2R,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,4.0,18.0,N,N,Thanks for sharing your reviews,"(The 1 star is going by the reviews) I was really excited to finally order something that would work great on my hard wood floors I placed an order for my swivel on Friday.  Well let me tell you that now I'm cancelling it, I should have read reviews first, boy what a disappointment to hear all the troubles and wasted money, but than again when does anything in an infomerical work.... Well reviewers thanks again for the info and for saving a hole in my pocket.  If anyone out there has a recommendation please drop me a line it would be greatly appreciated. Thanks",2006-04-02
US,35768093,R1NPH0GRT2FZDH,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,2.0,6.0,7.0,N,N,Don't waste your money,"I've had the Swivel Sweeper for 5 months now.  As stated in the other reviews, the commercial totally \\""oversells\\"" this product.  It has not broken or anything... It just doesn't do what you \\""imagine\\"" it would do based on what is presented to you on the advertisement.  It will pick up a tiny amount of material before spitting it back out in another area of your house while you continue to \\""sweep\\"" with it.  Well, when I vaccum, I let my 2 yr old play with it so she feels like she's \\""helping mommy\\"" - Other than that, it's junk.",2006-05-10
US,50560302,R17HVYP1EJJ8ZF,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,2.0,15.0,16.0,N,N,JUNK!!,"When I opened the box and saw what I was getting for $39.99 I almost fainted. What a box of junk I thought. The plastic is so fragile. First I had to put the thing together. It said the bottom piece should just slide right into the battery/power piece but it didn't. I literally needed vaseline but I didn't go that far. I really had to work hard to get it on and not to BREAK the fragile plastic on it.  <br /> <br />The dirt collector is small. When I went through the house it seemed to work well on dust and dirt. When I went to dump it the bottom was dirty and dusty, not just the actual dirt catcher. This device is just for quick use to get up dirt and cat litter and whatever else. It does not work good on my carpet though. It seems to try to work too hard.  <br /> <br />Now I don't really hate the product because it did do the job I inteded it to do. But I had to return it simply because the product is worth $10.00 max. It's a cheaply made product. A total rip off at $40 bucks. I just don't understand how these As Seen On TV companies continue to rip off the US population. We must stop buying their products until they start to bring prices to a proper range and end there \\""Get This Free\\"" (just add shipping) campaign. I recently saw an add on TV for a product that added a free item and wanted to charge $8.99 to ship the free item along with the shipping for the regular item. The total shipping ended up being $17.99 for 2 items. Please people boycott those As Seen On TV products that force extra postage for free items.  <br />(sorry, had to get that off my chest ;-}",2006-05-11
US,51037500,RGTA709BOTEHW,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,6.0,7.0,N,N,very disappointed,"It seems that I've had the same experience as others. After owning my little sweeper for a very short time, it started cutting out all of the time. It just wouldn't hold a charge, sometimes for more than a minute! Also, the nifty little brushes around the edges do really get into corners, etc., but don't let it go near any hair! I used it on the tile floor in the bathroom, and thought I'd never get the hair cut off with their little 'seam ripper' which they include with the product. I am very disappointed in this product.",2006-05-19
US,37550549,R1YAL6BKZZ8AY3,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,7.0,8.0,N,Y,Wonderful product,"I did read the reviews about this sweeper before I bought it, but the good reviews outweighed the bad.  I'm so glad I made the purchase.  It does exactly what it says it will.  I haven't had a lick of problems with it.  I use it daily for about 3-5 minutes at a time and have only had to charge it about once every two weeks or so.  It's great if you have dogs and want to keep the dog hair and dirt they track in to a minimum.  It doesn't take the place of the vacuum, but it's so convenient.  I love it...",2006-05-24
US,50527623,RWCLNACUIE486,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,16.0,18.0,N,Y,Pets?  Swivel Sweeper a MUST,"I'm not one to write reviews but this really is a handly little sweeper. Mine was a gift for Mother's Day from one of my four children and it's the best gift I've ever gotten. We have 5 cats, a dog a parrot, all indoors and live in a 74 yr old house. Enuf said!! This Swivel picks up everything but men and money!!! It gets the dust bunnies where they stand; they don't wind up under a bed, behind a door or in another room. I can now sweep the stairs with a load of laundry under one arm and the Swivel in the other hand. It works equally well on wood floors, bathroom tile and rugs. I can run it thru the entire house on one battery charge ...but best of all, I now have time for things other than sweeping up!!",2006-06-14
US,36107298,R1BJ46ON40YSOZ,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,4.0,10.0,11.0,N,N,Bye bye goldfish cracker  crumbs!,"I bought this sweeper after my friend demonstrated it for me at her house. I LOVE IT! I've been using it for several months now and have never had a problem with it. I can't believe how much time it has saved me. I have a 3-year-old and a 1-year-old who are messy eaters. I no longer have to drag out the heavy vacuum or broom and dustpan. My 3-year-old LOVES to operate the Swivel Sweeper! He cleans up after every meal!<br /><br />It also picks up the tufts of dog and cat hair left on the carpet and stairs. I love the way the Swivel Sweeper turns around even the smallest chair leg. I ADORE this product.<br /><br />In fact, I would encourage everyone to purchase one for an elderly friend or relative! It's lightweight, as easy to store as a broom, and they don't have to bend over to sweep dirt into the dustpan!<br /><br />I would have given it five stars, but it IS a bear to get the hair off of the brushes, and it is a little annoying how the top gets dusty. Overall, still a FABULOUS product!",2006-06-15
US,36328820,R1WPEVSFSSM4OC,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,5.0,133.0,142.0,N,N,Don't overcharge!,"I LOVE this product, and can't say enough good things about it.  I purchased this product after being extremely disappointed with a more-expensive Bissell sweeper I purchased (see my review for Bissell 2800B Perfect Sweep Turbo Electric Sweeper). <br /> <br />There are numerous complaints in the reviews from people saying that their battery will no longer hold a charge.  In reading the owner's manual, there is a warning addressing the battery life: <br /> <br />\\""IMPORTANT: ...When recharging, charge time will vary dependent upon the amount of power left in the battery after its last use.  Recommended recharging time for the battery after completely depleting is 6-8 hours.  Battery may be left in charger for extended periods of time, but do NOT exceed 24 consecutive hours.  Doing so may lead to shortened overall battery life.  It is not necessary to wait until battery power is fully depleted before charging.\\"" <br /> <br />I would be willing to bet that this is the cause of the problem for many of the negative reviewers.  In their defense, the warning is somewhat buried in the manual and is fairly easy to miss.  The manufacturer of should make this warning much more visible.",2006-06-19
US,13425363,R3BZSBPC5I506G,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,4.0,11.0,12.0,N,N,Swivel Sweeper - Does what I need,"I paid entirely too much for this sweeper, but that is my own problem.  I am satisfied enough with it's performance that I won't waste my money sending it back to get a refund on it.  I DID however, purchase the extended warranty, as I know how fragile plastic objects can be, and I didn't want to be out the $$ I spent on this if it broke after a year.   <br /> <br />I have found that my sweeper does a great job of cleaning all of my hardwood and linoleum floor surfaces.  I have two small carpets that were cleaned very well with the sweeper, and I will continue using it when I need to clean.  My battery charge is just fine, and it's very lightweight, which is extremely useful as I can get my four year old to clean his room with it.  I live in an apartment, so don't have the need to get an actual vacuum cleaner since there is no real carpeting.  I run my sweeper, which takes the place of my broom and dust pan, then run my dry swiffer over it to get up the dust and lint leftover, and then run my wet swiffer over it to pick up the caked on dirt.  Seems to work well for me.  I actually cheated and bought my swiffer replica at the dollar store, so I'm not actually spending a lot of money to use though, just spent a lot to buy the sweeper vac, but that's exactly what I wanted. <br /> <br />I am overall happy with my product, all the pieces fit together fine, I just found it highly overpriced.",2006-06-22
US,52717698,ROMWY1Q2VSTGS,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,2.0,27.0,30.0,N,N,Not worth the price,"I'd reach for my vacuum cleaner first.  While this might be okay for a quick clean up on the linoleum, all it really is is a portable dust pan.  There is no suction at all so it will pick up things on the floor surface, but the tray that the stuff goes into is minimal and requires emptying constantly.  Add that to everything that accumulates on the rollers which need to be cleaned and it's more of a pain than anything.",2006-07-20
US,52978214,R2N7PAR27QCC3J,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,4.0,12.0,13.0,N,N,Love my sweeper,"I have really enjoyed using this sweeper. I use it on the stairs and don't have to lug the heavy vacuum. I have found it to be effective on both human and dog hair. Because it is so light weight, yet effective, I'm buying another for my elderly Mom.  <br /> <br />Yes, it's not \\""turbo vac\\"", but does a great job in picking up almost everything.",2006-07-27
US,52174817,R29XKED9MXG3MH,B0007MWZEK,87719385,Cordless Swivel Sweeper – Original As Seen on TV by Swivel Sweeper,Home,1.0,35.0,38.0,N,N,Worst customer service EVER!!,"I tried to buy a Swivel Sweeper after seeing an ad. on TV. The advertisement was two for the price of one. When I called to place my order it was an automated system to which I foolishly (and to my regret) put in all my details. (Well putting in my credit card number gave them everything they wanted to know, name, address and telephone number). Then the automated voice told me I would receive ONE Swivel Sweeper for $39.95 it was NOT as advertised on TV so I said \\""NO\\"" (it gives you that option) but then, after hanging up, I started to panic that I had submitted all this information and I wanted to make sure it had been deleted since I have already had my identity stolen once. <br /> <br />So I went to their website, I found at least three different telephone numbers for Swivel Sweeper and two for Ontel Products, I also found two ways to contact them by email.  I tried them all.  <br /> <br />\\""Customer Service\\"" is a misnomer with this company there is NONE.  <br /> <br />All the telephone numbers were either automated or no reply, that includes the Ontel office numbers as well. The emails I sent, one using an online form and the other addressed to help@ontelproducts.com received no reply.   <br /> <br />Keep away from this company..........    <br /> <br />I am very worried about the security risk and cannot help wondering how many people have access to my credit card information now.",2006-08-28
